ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c4bff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c4cff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c4dff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c4eff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c4fff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c50ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c51ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c52ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c53ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c54ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c55ff,00000000,00000000,00000000
ffffffff,6f00383f,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c56ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c57ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c58ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c59ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c5aff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c5bff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c5cff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c5dff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c5eff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c5fff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c60ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c61ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c62ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c63ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c64ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c65ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c66ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c67ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c68ff,00000000,00000000,00000000
ffffffff,000fffff,00000000,10050000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c69ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c6aff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c6bff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c6cff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c6dff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c6eff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c6fff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c70ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c71ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c72ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c73ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c74ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c75ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c76ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c77ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c78ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c79ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c7aff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c7bff,00000000,00000000,00000000
ffffffff,000087ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c7cff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c7dff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c7eff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c7fff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c80ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c81ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c82ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c83ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c84ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c85ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c86ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c87ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c88ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c89ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c8aff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c8bff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c8cff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c8dff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c8eff,00000000,00000000,00000000
ffffffff,00ffffc7,00000000,01400000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c8fff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c90ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c91ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c92ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c93ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c94ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c95ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c96ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c97ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c98ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c99ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c9aff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c9bff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c9cff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c9dff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c9eff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c9fff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ca0ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ca1ff,00000000,00000000,00000000
ffffffff,00007fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ca2ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ca3ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ca4ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ca5ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ca6ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ca7ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ca8ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ca9ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000caaff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cabff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cacff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cadff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000caeff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cafff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cb0ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cb1ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cb2ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cb3ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cb4ff,00000000,00000000,00000000
ffffffff,6f00383f,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cb5ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cb6ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cb7ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cb8ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cb9ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cbaff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cbbff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cbcff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cbdff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000cbeff,00000000,00000000,00000000
